TRADE_ID,DATE,ACTUAL_FUTURES_CONTRACT,SIDE,PREMARKET_HIGH,PREMARKET_LOW,BREAKOUT_TIMESTAMP,RETEST_TIMESTAMP,ORDER_ACTIVATION_TIMESTAMP,MODELED_ENTRY,INITIAL_STOP,TRIM_LEVEL,TRIM_TRIGGERED,EMA8_MANAGEMENT_STATE,MODELED_FINAL_EXIT_TIMESTAMP,MODELED_FINAL_EXIT,MODELED_GROSS_POINTS,MODELED_NET_POINTS,MODELED_EXIT_REASON,WINDOW_START_UTC,WINDOW_END_UTC,ROLL_CROSS
P000-0302,2024-06-03,NQM4,LONG,18716.5,18624.5,2024-06-03 13:30:00+00:00,2024-06-03 13:35:00+00:00,2024-06-03 13:40:00+00:00,18732.5,18716.5,18732.5,True,ARMED,2024-06-03 13:45:00+00:00,18731.0,-1.625,-3.125,BE_STOP,2024-06-03 13:20:00+00:00,2024-06-03 13:55:00+00:00,False
P000-0303,2024-06-10,NQM4,LONG,19039.5,18974.25,2024-06-10 14:45:00+00:00,2024-06-10 18:30:00+00:00,2024-06-10 18:35:00+00:00,19052.25,19039.5,19121.25,True,ARMED,2024-06-10 19:30:00+00:00,19097.0,56.875,55.375,EMA8,2024-06-10 14:35:00+00:00,2024-06-10 19:40:00+00:00,False
P000-0304,2024-06-12,NQM4,LONG,19458.75,19245.0,2024-06-12 13:40:00+00:00,2024-06-12 18:00:00+00:00,2024-06-12 18:05:00+00:00,19531.25,19458.75,19546.75,True,ARMED,2024-06-12 19:20:00+00:00,19511.25,7.75,6.25,BE_STOP,2024-06-12 13:30:00+00:00,2024-06-12 19:30:00+00:00,False
P000-0305,2024-06-14,NQM4,LONG,19654.5,19501.5,2024-06-14 17:25:00+00:00,2024-06-14 17:40:00+00:00,2024-06-14 17:45:00+00:00,19673.5,19654.5,19676.25,False,NOT_ARMED,2024-06-14 18:00:00+00:00,19654.25,-19.25,-20.75,LEVEL_STOP,2024-06-14 17:15:00+00:00,2024-06-14 18:10:00+00:00,False
P000-0306,2024-06-27,NQU4,LONG,20008.0,19933.5,2024-06-27 13:30:00+00:00,2024-06-27 14:50:00+00:00,2024-06-27 14:55:00+00:00,20037.75,20008.0,20116.75,False,NOT_ARMED,2024-06-27 15:25:00+00:00,19993.75,-44.0,-45.5,LEVEL_STOP,2024-06-27 13:20:00+00:00,2024-06-27 15:35:00+00:00,False
P000-0307,2024-07-04,NQU4,SHORT,20410.0,20396.0,2024-07-04 13:30:00+00:00,2024-07-04 13:35:00+00:00,2024-07-04 13:40:00+00:00,20387.5,20396.0,20387.5,True,ARMED,2024-07-04 15:00:00+00:00,20382.0,2.75,1.25,EMA8,2024-07-04 13:20:00+00:00,2024-07-04 15:10:00+00:00,False
P000-0308,2024-07-08,NQU4,LONG,20641.75,20598.75,2024-07-08 15:20:00+00:00,2024-07-08 15:35:00+00:00,2024-07-08 15:40:00+00:00,20663.0,20641.75,20669.25,True,ARMED,2024-07-08 15:55:00+00:00,20667.25,1.625,0.125,BE_STOP,2024-07-08 15:10:00+00:00,2024-07-08 16:05:00+00:00,False
P000-0309,2024-07-15,NQU4,LONG,20652.5,20593.75,2024-07-15 14:00:00+00:00,2024-07-15 14:05:00+00:00,2024-07-15 14:10:00+00:00,20678.0,20652.5,20678.0,True,ARMED,2024-07-15 15:25:00+00:00,20734.25,28.125,26.625,EMA8,2024-07-15 13:50:00+00:00,2024-07-15 15:35:00+00:00,False
P000-0310,2024-07-17,NQU4,SHORT,20377.0,20254.5,2024-07-17 13:30:00+00:00,2024-07-17 13:35:00+00:00,2024-07-17 13:40:00+00:00,20227.0,20254.5,20227.0,True,ARMED,2024-07-17 13:50:00+00:00,20234.75,0.0,-1.5,BE_STOP,2024-07-17 13:20:00+00:00,2024-07-17 14:00:00+00:00,False
P000-0311,2024-07-18,NQU4,SHORT,20162.5,20018.5,2024-07-18 14:30:00+00:00,2024-07-18 14:50:00+00:00,2024-07-18 14:55:00+00:00,19944.75,20018.5,19893.0,True,ARMED,2024-07-18 16:05:00+00:00,19837.25,79.625,78.125,EMA8,2024-07-18 14:20:00+00:00,2024-07-18 16:15:00+00:00,False
P000-0312,2024-07-29,NQU4,SHORT,19362.0,19227.0,2024-07-29 14:55:00+00:00,2024-07-29 15:05:00+00:00,2024-07-29 15:10:00+00:00,19185.75,19227.0,19185.75,True,ARMED,2024-07-29 15:25:00+00:00,19187.5,0.0,-1.5,BE_STOP,2024-07-29 14:45:00+00:00,2024-07-29 15:35:00+00:00,False
P000-0313,2024-07-31,NQU4,LONG,19380.75,19178.5,2024-07-31 13:50:00+00:00,2024-07-31 13:55:00+00:00,2024-07-31 14:00:00+00:00,19407.25,19380.75,19414.5,True,ARMED,2024-07-31 14:05:00+00:00,19444.25,3.25,1.75,BE_STOP,2024-07-31 13:40:00+00:00,2024-07-31 14:15:00+00:00,False
P000-0314,2024-08-02,NQU4,SHORT,18762.25,18508.5,2024-08-02 14:05:00+00:00,2024-08-02 14:25:00+00:00,2024-08-02 14:30:00+00:00,18445.75,18508.5,18385.75,False,NOT_ARMED,2024-08-02 14:45:00+00:00,18540.75,-95.0,-96.5,LEVEL_STOP,2024-08-02 13:55:00+00:00,2024-08-02 14:55:00+00:00,False
P000-0315,2024-08-08,NQU4,LONG,18252.25,17902.75,2024-08-08 14:00:00+00:00,2024-08-08 14:05:00+00:00,2024-08-08 14:10:00+00:00,18294.75,18252.25,18294.75,True,ARMED,2024-08-08 15:10:00+00:00,18336.5,20.875,19.375,EMA8,2024-08-08 13:50:00+00:00,2024-08-08 15:20:00+00:00,False
P000-0316,2024-08-12,NQU4,SHORT,18693.5,18626.25,2024-08-12 13:35:00+00:00,2024-08-12 13:40:00+00:00,2024-08-12 13:45:00+00:00,18557.0,18626.25,18557.0,True,ARMED,2024-08-12 13:50:00+00:00,18577.0,0.0,-1.5,BE_STOP,2024-08-12 13:25:00+00:00,2024-08-12 14:00:00+00:00,False
P000-0317,2024-08-13,NQU4,LONG,18847.0,18647.5,2024-08-13 13:30:00+00:00,2024-08-13 13:35:00+00:00,2024-08-13 13:40:00+00:00,18876.25,18847.0,18887.75,True,ARMED,2024-08-13 14:30:00+00:00,18882.25,8.75,7.25,EMA8,2024-08-13 13:20:00+00:00,2024-08-13 14:40:00+00:00,False
P000-0318,2024-08-15,NQU4,LONG,19371.5,19104.75,2024-08-15 13:35:00+00:00,2024-08-15 13:40:00+00:00,2024-08-15 13:45:00+00:00,19396.0,19371.5,19396.0,True,ARMED,2024-08-15 16:40:00+00:00,19544.75,74.375,72.875,EMA8,2024-08-15 13:25:00+00:00,2024-08-15 16:50:00+00:00,False
P000-0319,2024-08-19,NQU4,LONG,19638.75,19525.25,2024-08-19 14:50:00+00:00,2024-08-19 14:55:00+00:00,2024-08-19 15:00:00+00:00,19655.0,19638.75,19662.0,True,ARMED,2024-08-19 15:10:00+00:00,19652.75,3.5,2.0,BE_STOP,2024-08-19 14:40:00+00:00,2024-08-19 15:20:00+00:00,False
P000-0320,2024-08-21,NQU4,LONG,19863.75,19790.5,2024-08-21 13:50:00+00:00,2024-08-21 13:55:00+00:00,2024-08-21 14:00:00+00:00,19884.25,19863.75,19884.25,True,ARMED,2024-08-21 14:10:00+00:00,19868.0,0.0,-1.5,BE_STOP,2024-08-21 13:40:00+00:00,2024-08-21 14:20:00+00:00,False
P000-0321,2024-08-23,NQU4,LONG,19778.25,19674.0,2024-08-23 14:00:00+00:00,2024-08-23 14:05:00+00:00,2024-08-23 14:10:00+00:00,19865.0,19778.25,19868.5,True,ARMED,2024-08-23 14:15:00+00:00,19824.75,-2.625,-4.125,BE_STOP,2024-08-23 13:50:00+00:00,2024-08-23 14:25:00+00:00,False
P000-0322,2024-08-26,NQU4,SHORT,19846.25,19745.0,2024-08-26 13:45:00+00:00,2024-08-26 13:50:00+00:00,2024-08-26 13:55:00+00:00,19711.25,19745.0,19711.25,True,ARMED,2024-08-26 14:05:00+00:00,19657.0,-5.75,-7.25,BE_STOP,2024-08-26 13:35:00+00:00,2024-08-26 14:15:00+00:00,False
P000-0323,2024-08-28,NQU4,SHORT,19691.0,19595.75,2024-08-28 13:35:00+00:00,2024-08-28 13:40:00+00:00,2024-08-28 13:45:00+00:00,19584.0,19595.75,19584.0,True,ARMED,2024-08-28 14:15:00+00:00,19568.5,7.75,6.25,EMA8,2024-08-28 13:25:00+00:00,2024-08-28 14:25:00+00:00,False
P000-0324,2024-08-30,NQU4,LONG,19573.0,19499.0,2024-08-30 13:50:00+00:00,2024-08-30 13:55:00+00:00,2024-08-30 14:00:00+00:00,19598.75,19573.0,19603.25,True,ARMED,2024-08-30 14:05:00+00:00,19578.75,2.25,0.75,BE_STOP,2024-08-30 13:40:00+00:00,2024-08-30 14:15:00+00:00,False
P000-0325,2024-09-19,NQZ4,LONG,20057.25,19900.0,2024-09-19 14:10:00+00:00,2024-09-19 14:15:00+00:00,2024-09-19 14:20:00+00:00,20086.25,20057.25,20086.25,True,ARMED,2024-09-19 14:50:00+00:00,20079.25,0.0,-1.5,BE_STOP,2024-09-19 14:00:00+00:00,2024-09-19 15:00:00+00:00,False
P000-0326,2024-09-20,NQZ4,SHORT,20075.0,19981.0,2024-09-20 14:45:00+00:00,2024-09-20 14:50:00+00:00,2024-09-20 14:55:00+00:00,19933.75,19981.0,19933.75,True,ARMED,2024-09-20 15:00:00+00:00,19926.75,-4.125,-5.625,BE_STOP,2024-09-20 14:35:00+00:00,2024-09-20 15:10:00+00:00,False
P000-0327,2024-09-25,NQZ4,LONG,20158.0,20079.75,2024-09-25 13:30:00+00:00,2024-09-25 13:40:00+00:00,2024-09-25 13:45:00+00:00,20189.25,20158.0,20206.0,True,ARMED,2024-09-25 14:25:00+00:00,20227.25,27.375,25.875,EMA8,2024-09-25 13:20:00+00:00,2024-09-25 14:35:00+00:00,False
P000-0328,2024-09-26,NQZ4,SHORT,20538.0,20450.5,2024-09-26 13:30:00+00:00,2024-09-26 13:35:00+00:00,2024-09-26 13:40:00+00:00,20424.0,20450.5,20354.75,True,ARMED,2024-09-26 15:40:00+00:00,20274.25,109.5,108.0,EMA8,2024-09-26 13:20:00+00:00,2024-09-26 15:50:00+00:00,False
P000-0329,2024-09-30,NQZ4,LONG,20224.5,20119.5,2024-09-30 13:30:00+00:00,2024-09-30 13:35:00+00:00,2024-09-30 13:40:00+00:00,20260.0,20224.5,20260.0,True,ARMED,2024-09-30 13:50:00+00:00,20235.0,-4.375,-5.875,BE_STOP,2024-09-30 13:20:00+00:00,2024-09-30 14:00:00+00:00,False
P000-0330,2024-10-07,NQZ4,LONG,20165.0,20058.0,2024-10-07 14:15:00+00:00,2024-10-07 14:20:00+00:00,2024-10-07 14:25:00+00:00,20176.75,20165.0,20234.25,False,NOT_ARMED,2024-10-07 14:35:00+00:00,20163.75,-13.0,-14.5,LEVEL_STOP,2024-10-07 14:05:00+00:00,2024-10-07 14:45:00+00:00,False
P000-0331,2024-10-09,NQZ4,LONG,20300.75,20209.0,2024-10-09 14:10:00+00:00,2024-10-09 14:15:00+00:00,2024-10-09 14:20:00+00:00,20321.75,20300.75,20321.75,True,ARMED,2024-10-09 14:45:00+00:00,20324.75,1.5,0.0,EMA8,2024-10-09 14:00:00+00:00,2024-10-09 14:55:00+00:00,False
P000-0332,2024-10-16,NQZ4,SHORT,20392.25,20336.0,2024-10-16 13:30:00+00:00,2024-10-16 14:25:00+00:00,2024-10-16 14:30:00+00:00,20323.5,20336.0,20206.25,False,NOT_ARMED,2024-10-16 17:45:00+00:00,20337.0,-13.5,-15.0,LEVEL_STOP,2024-10-16 13:20:00+00:00,2024-10-16 17:55:00+00:00,False
P000-0333,2024-10-21,NQZ4,LONG,20459.75,20343.75,2024-10-21 13:35:00+00:00,2024-10-21 13:40:00+00:00,2024-10-21 13:45:00+00:00,20482.25,20459.75,20488.25,True,ARMED,2024-10-21 14:25:00+00:00,20507.25,15.5,14.0,EMA8,2024-10-21 13:25:00+00:00,2024-10-21 14:35:00+00:00,False
P000-0334,2024-10-22,NQZ4,LONG,20475.5,20360.25,2024-10-22 14:05:00+00:00,2024-10-22 14:20:00+00:00,2024-10-22 14:25:00+00:00,20504.0,20475.5,20520.0,False,NOT_ARMED,2024-10-22 14:40:00+00:00,20468.0,-36.0,-37.5,LEVEL_STOP,2024-10-22 13:55:00+00:00,2024-10-22 14:50:00+00:00,False
P000-0335,2024-10-24,NQZ4,SHORT,20428.5,20352.5,2024-10-24 13:30:00+00:00,2024-10-24 13:35:00+00:00,2024-10-24 13:40:00+00:00,20324.5,20352.5,20306.25,True,ARMED,2024-10-24 13:50:00+00:00,20333.5,9.125,7.625,BE_STOP,2024-10-24 13:20:00+00:00,2024-10-24 14:00:00+00:00,False
P000-0336,2024-10-28,NQZ4,SHORT,20676.5,20580.75,2024-10-28 13:40:00+00:00,2024-10-28 13:45:00+00:00,2024-10-28 13:50:00+00:00,20549.0,20580.75,20549.0,True,ARMED,2024-10-28 13:55:00+00:00,20556.25,0.0,-1.5,BE_STOP,2024-10-28 13:30:00+00:00,2024-10-28 14:05:00+00:00,False
P000-0337,2024-10-30,NQZ4,SHORT,20765.0,20639.75,2024-10-30 13:30:00+00:00,2024-10-30 13:35:00+00:00,2024-10-30 13:40:00+00:00,20607.5,20639.75,20607.5,True,ARMED,2024-10-30 13:50:00+00:00,20609.0,0.0,-1.5,BE_STOP,2024-10-30 13:20:00+00:00,2024-10-30 14:00:00+00:00,False
P000-0338,2024-10-31,NQZ4,SHORT,20417.0,20287.0,2024-10-31 13:30:00+00:00,2024-10-31 13:35:00+00:00,2024-10-31 13:40:00+00:00,20257.5,20287.0,20252.75,True,ARMED,2024-10-31 14:20:00+00:00,20191.75,35.25,33.75,EMA8,2024-10-31 13:20:00+00:00,2024-10-31 14:30:00+00:00,False
P000-0339,2024-11-01,NQZ4,LONG,20146.5,20064.0,2024-11-01 13:40:00+00:00,2024-11-01 13:45:00+00:00,2024-11-01 13:50:00+00:00,20153.25,20146.5,20165.0,True,ARMED,2024-11-01 13:55:00+00:00,20169.75,5.625,4.125,BE_STOP,2024-11-01 13:30:00+00:00,2024-11-01 14:05:00+00:00,False
