status,dir,orig_entry_time,orig_exit_time,orig_dir,t_stop_ns,stop_confirmed,entry_ts_ns,entry_ref_px,entry_fill_px,sl,tp,risk_pips,exit_type,exit_ts_ns,exit_px,net_pips,r,be_moved
TRADE,-1,2018-07-25 16:00:00,2018-07-25 17:30:00,1,,,1532523605249000000,1.16991,1.16991,1.17145,1.1660599999999999,15.4,STOP,1532547395508000000,1.17151,-16.0,-1.03896,False
TRADE,-1,2018-07-25 16:15:00,2018-07-25 17:30:00,1,,,1532524505450000000,1.1708,1.1708,1.17288,1.1656000000000004,20.8,STOP,1532547908751000000,1.17289,-20.9,-1.00481,False
TRADE,1,2018-08-01 16:45:00,2018-08-02 09:15:00,-1,,,1533131107209000000,1.16792,1.16792,1.1664,1.17172,15.2,STOP,1533138951790000000,1.1664,-15.2,-1.0,False
TRADE,-1,2018-08-16 11:30:00,2018-08-16 20:45:00,1,,,1534408205162000000,1.13795,1.13795,1.14021,1.1323000000000003,22.6,STOP,1534427435193000000,1.14028,-23.3,-1.03097,False
TRADE,-1,2018-08-16 11:45:00,2018-08-16 13:45:00,1,,,1534409105215000000,1.13857,1.13857,1.14082,1.1329450000000003,22.5,STOP,1534427543417000000,1.1409,-23.3,-1.03556,False
TRADE,-1,2018-08-20 14:15:00,2018-08-20 23:00:00,1,,,1534763705029000000,1.1418,1.1418,1.1442999999999999,1.13555,25.0,STOP,1534775354378000000,1.1443,-25.0,-1.0,False
TRADE,1,2018-09-04 09:15:00,2018-09-04 16:00:00,-1,,,1536041705086000000,1.15949,1.15949,1.15766,1.164065,18.3,STOP,1536042969591000000,1.15761,-18.8,-1.02732,False
TRADE,1,2018-09-05 09:15:00,2018-09-05 10:15:00,-1,,,1536128105071000000,1.15834,1.15834,1.15682,1.16214,15.2,STOP,1536130255479000000,1.15681,-15.3,-1.00658,False
TRADE,-1,2018-09-06 10:30:00,2018-09-06 18:00:00,1,,,1536219006359000000,1.16337,1.16337,1.16558,1.157845,22.1,TARGET,1536324532664000000,1.157845,55.25,2.5,False
TRADE,-1,2018-09-06 11:15:00,2018-09-06 18:00:00,1,,,1536221705283000000,1.16364,1.16364,1.16578,1.15829,21.4,TARGET,1536323561199000000,1.15829,53.5,2.5,False
TRADE,1,2018-09-12 11:45:00,2018-09-12 17:00:00,-1,,,1536741905323000000,1.15832,1.15832,1.15599,1.164145,23.3,TARGET,1536765293519000000,1.164145,58.25,2.5,False
TRADE,1,2018-09-12 14:00:00,2018-09-12 15:45:00,-1,,,1536750005315000000,1.15797,1.15797,1.15632,1.1620949999999999,16.5,TARGET,1536761854321000000,1.1620949999999999,41.25,2.5,False
TRADE,-1,2018-09-25 11:45:00,2018-09-26 15:15:00,1,,,1537865105166000000,1.17553,1.17553,1.178,1.169355,24.7,STOP,1537874876795000000,1.17824,-27.1,-1.09717,False
TRADE,-1,2018-10-10 14:00:00,2018-10-11 04:45:00,1,,,1539169206436000000,1.15032,1.15032,1.1520299999999999,1.1460450000000004,17.1,STOP,1539177047661000000,1.15206,-17.4,-1.01754,False
TRADE,-1,2018-10-10 16:00:00,2018-10-10 18:45:00,1,,,1539176406973000000,1.1502,1.1502,1.1518199999999998,1.14615,16.2,STOP,1539177028827000000,1.15185,-16.5,-1.01852,False
TRADE,-1,2018-10-16 10:30:00,2018-10-16 12:15:00,1,,,1539675005085000000,1.15912,1.15912,1.16143,1.1533449999999998,23.1,STOP,1539695415671000000,1.16148,-23.6,-1.02165,False
TRADE,1,2018-10-18 15:15:00,2018-10-18 20:15:00,-1,,,1539864905197000000,1.15048,1.15048,1.14882,1.15463,16.6,STOP,1539871607545000000,1.14882,-16.6,-1.0,False
TRADE,1,2018-10-25 16:15:00,2018-10-26 12:45:00,-1,,,1540473305076000000,1.14109,1.14109,1.13872,1.147015,23.7,STOP,1540474049132000000,1.13872,-23.7,-1.0,False
TRADE,1,2018-10-31 11:30:00,2018-10-31 17:30:00,-1,,,1540978205337000000,1.13452,1.13452,1.1328,1.13882,17.2,STOP,1540990523035000000,1.1328,-17.2,-1.0,False
TRADE,1,2018-10-31 11:45:00,2018-11-01 09:00:00,-1,,,1540979106551000000,1.13324,1.13324,1.13075,1.1394650000000004,24.9,STOP,1541002706121000000,1.13074,-25.0,-1.00402,False
TRADE,1,2018-11-08 09:15:00,2018-11-08 10:00:00,-1,,,1541661305574000000,1.14169,1.14169,1.1395800000000003,1.1469649999999998,21.1,STOP,1541699414948000000,1.13957,-21.2,-1.00474,False
TRADE,1,2018-11-08 11:00:00,2018-11-08 17:15:00,-1,,,1541667605094000000,1.143,1.143,1.14132,1.1472000000000002,16.8,STOP,1541671335533000000,1.14131,-16.9,-1.00595,False
TRADE,1,2018-11-21 11:45:00,2018-11-21 13:15:00,-1,,,1542793505083000000,1.13834,1.13834,1.13587,1.1445149999999997,24.7,STOP,1542969412401000000,1.13581,-25.3,-1.02429,False
TRADE,1,2018-11-26 15:00:00,2018-11-26 15:30:00,-1,,,1543237205418000000,1.1356,1.1356,1.13409,1.1393749999999998,15.1,STOP,1543247821045000000,1.13409,-15.1,-1.0,False
TRADE,-1,2018-12-13 15:30:00,2018-12-13 15:30:00,1,,,1544707805099000000,1.13807,1.13807,1.14042,1.1321949999999998,23.5,TARGET,1544776662381000000,1.1321949999999998,58.75,2.5,False
TRADE,-1,2018-12-18 10:00:00,2018-12-18 18:00:00,1,,,1545120005551000000,1.13566,1.13566,1.1376799999999998,1.1306100000000001,20.2,STOP,1545122498508000000,1.13768,-20.2,-1.0,False
TRADE,1,2018-12-27 09:45:00,2018-12-27 10:15:00,-1,,,1545896705002000000,1.13755,1.13755,1.13596,1.1415250000000001,15.9,TARGET,1545922581477000000,1.1415250000000001,39.75,2.5,False
TRADE,-1,2018-12-31 10:00:00,2018-12-31 22:45:00,1,,,1546243205126000000,1.14411,1.14411,1.14618,1.138935,20.7,STOP,1546255665275000000,1.14618,-20.7,-1.0,False
TRADE,-1,2018-12-31 15:00:00,2018-12-31 16:30:00,1,,,1546261205100000000,1.1456,1.1456,1.14768,1.1403999999999996,20.8,EOD_WINDOW,1546293603048000000,1.14711,-15.1,-0.72596,False
