entry_ts,exit_ts,side,reason,risk_pips,gross_pips,net_normal,net_stress,comp_ts,year
2010-10-04 08:00:00+00:00,2010-10-04 20:00:00+00:00,-1,TIME,58.59999999999976,47.20000000000057,45.20000000000057,43.20000000000057,2010-10-04 06:00:00+00:00,2010
2010-10-06 10:00:00+00:00,2010-10-06 11:00:00+00:00,1,STOP,47.900000000000716,-47.900000000000716,-49.900000000000716,-51.900000000000716,2010-10-06 03:00:00+00:00,2010
2010-10-07 07:00:00+00:00,2010-10-07 16:00:00+00:00,1,STOP,79.70000000000032,-79.70000000000032,-81.70000000000032,-83.70000000000032,2010-10-07 05:00:00+00:00,2010
2010-10-29 05:00:00+00:00,2010-10-29 17:00:00+00:00,-1,TIME,63.99999999999961,-28.799999999999937,-30.799999999999937,-32.79999999999994,2010-10-29 03:00:00+00:00,2010
2010-11-02 06:00:00+00:00,2010-11-02 12:00:00+00:00,1,TARGET,69.39999999999947,104.10000000000029,102.10000000000029,100.10000000000029,2010-11-02 02:00:00+00:00,2010
2010-11-04 09:00:00+00:00,2010-11-04 21:00:00+00:00,1,TIME,118.40000000000072,1.100000000000545,-0.899999999999455,-2.899999999999455,2010-11-04 07:00:00+00:00,2010
2010-11-05 10:00:00+00:00,2010-11-05 12:00:00+00:00,-1,TARGET,79.29999999999993,118.94999999999989,116.94999999999989,114.94999999999989,2010-11-05 04:00:00+00:00,2010
2010-11-09 00:00:00+00:00,2010-11-09 11:00:00+00:00,-1,STOP,90.09999999999962,-90.09999999999962,-92.09999999999962,-94.09999999999962,2010-11-08 21:00:00+00:00,2010
2010-11-17 10:00:00+00:00,2010-11-17 22:00:00+00:00,1,TIME,76.19999999999959,5.60000000000116,3.6000000000011596,1.6000000000011596,2010-11-17 06:00:00+00:00,2010
2010-11-18 05:00:00+00:00,2010-11-18 17:00:00+00:00,1,TIME,76.89999999999974,28.900000000000592,26.900000000000592,24.900000000000592,2010-11-18 03:00:00+00:00,2010
2010-11-19 07:00:00+00:00,2010-11-19 19:00:00+00:00,1,TIME,73.19999999999993,-15.899999999999803,-17.899999999999803,-19.899999999999803,2010-11-19 05:00:00+00:00,2010
2010-11-24 09:00:00+00:00,2010-11-24 15:00:00+00:00,-1,STOP,84.69999999999978,-84.69999999999978,-86.69999999999978,-88.69999999999978,2010-11-24 05:00:00+00:00,2010
2010-11-25 10:00:00+00:00,2010-11-25 15:00:00+00:00,-1,STOP,76.19999999999959,-76.19999999999959,-78.19999999999959,-80.19999999999959,2010-11-25 05:00:00+00:00,2010
2010-11-26 05:00:00+00:00,2010-11-26 09:00:00+00:00,-1,TARGET,66.90000000000084,100.35000000000238,98.35000000000238,96.35000000000238,2010-11-26 02:00:00+00:00,2010
2010-11-29 08:00:00+00:00,2010-11-29 10:00:00+00:00,1,STOP,100.70000000000023,-100.70000000000023,-102.70000000000023,-104.70000000000023,2010-11-29 01:00:00+00:00,2010
2010-12-01 09:00:00+00:00,2010-12-01 21:00:00+00:00,1,TIME,104.5000000000007,61.299999999999685,59.299999999999685,57.299999999999685,2010-12-01 07:00:00+00:00,2010
2010-12-02 08:00:00+00:00,2010-12-02 13:00:00+00:00,1,STOP,73.19999999999993,-73.19999999999993,-75.19999999999993,-77.19999999999993,2010-12-02 06:00:00+00:00,2010
2010-12-03 09:00:00+00:00,2010-12-03 13:00:00+00:00,1,TARGET,43.199999999998795,64.79999999999819,62.79999999999819,60.79999999999819,2010-12-03 05:00:00+00:00,2010
2010-12-10 07:00:00+00:00,2010-12-10 15:00:00+00:00,1,STOP,60.700000000000195,-60.700000000000195,-62.700000000000195,-64.70000000000019,2010-12-10 05:00:00+00:00,2010
2010-12-13 12:00:00+00:00,2010-12-13 18:00:00+00:00,1,TARGET,99.40000000000059,149.09999999999977,147.09999999999977,145.09999999999977,2010-12-13 02:00:00+00:00,2010
2010-12-14 08:00:00+00:00,2010-12-14 15:00:00+00:00,1,STOP,81.80000000000075,-81.80000000000075,-83.80000000000075,-85.80000000000075,2010-12-14 04:00:00+00:00,2010
2010-12-16 16:00:00+00:00,2010-12-17 01:00:00+00:00,-1,STOP,69.90000000000052,-69.90000000000052,-71.90000000000052,-73.90000000000052,2010-12-16 07:00:00+00:00,2010
2010-12-20 16:00:00+00:00,2010-12-21 02:00:00+00:00,-1,STOP,90.8999999999982,-90.8999999999982,-92.8999999999982,-94.8999999999982,2010-12-20 04:00:00+00:00,2010
2010-12-22 15:00:00+00:00,2010-12-23 03:00:00+00:00,-1,TIME,90.50000000000001,-20.999999999999908,-22.999999999999908,-24.999999999999908,2010-12-22 13:00:00+00:00,2010
2010-12-24 08:00:00+00:00,2010-12-24 20:00:00+00:00,1,TIME,36.599999999999966,-22.299999999999542,-24.299999999999542,-26.299999999999542,2010-12-24 05:00:00+00:00,2010
2010-12-27 04:00:00+00:00,2010-12-27 16:00:00+00:00,1,TIME,50.599999999998424,20.900000000001473,18.900000000001473,16.900000000001473,2010-12-27 01:00:00+00:00,2010
2010-12-29 08:00:00+00:00,2010-12-29 18:00:00+00:00,1,TARGET,58.00000000000027,87.00000000000152,85.00000000000152,83.00000000000152,2010-12-29 04:00:00+00:00,2010
2010-12-30 13:00:00+00:00,2010-12-31 01:00:00+00:00,1,TIME,61.299999999999685,31.49999999999986,29.49999999999986,27.49999999999986,2010-12-30 07:00:00+00:00,2010
2010-12-31 08:00:00+00:00,2010-12-31 20:00:00+00:00,1,TIME,102.20000000000117,2.2999999999995246,0.29999999999952465,-1.7000000000004754,2010-12-31 06:00:00+00:00,2010
2011-01-04 10:00:00+00:00,2011-01-04 15:00:00+00:00,1,STOP,76.30000000000025,-76.30000000000025,-78.30000000000025,-80.30000000000025,2011-01-04 07:00:00+00:00,2011
2011-01-06 08:00:00+00:00,2011-01-06 16:00:00+00:00,-1,TARGET,71.10000000000171,106.65000000000146,104.65000000000146,102.65000000000146,2011-01-06 06:00:00+00:00,2011
2011-01-07 12:00:00+00:00,2011-01-10 00:00:00+00:00,-1,TIME,57.899999999999615,77.20000000000171,75.20000000000171,73.20000000000171,2011-01-07 05:00:00+00:00,2011
2011-01-10 16:00:00+00:00,2011-01-11 04:00:00+00:00,1,TIME,54.799999999999294,4.999999999999449,2.9999999999994493,0.9999999999994493,2011-01-10 07:00:00+00:00,2011
