group,kind,sig_i,entry_i,exit_i,reason,entry_fill,exit_px,net_pips,stop_pips,r_mult,lot,pnl_eur
609,ADD1,35283,35284,35294,stop,147.712,148.154159,44.21590084882325,15.591510953530019,2.8358958269411656,0.02,6.999858228636089
609,ADD2,35284,35285,35294,stop,147.731,148.154159,42.31590084882271,15.734974456847794,2.6892894529235796,0.02,6.6910251669378225
610,BASE,35311,35312,35313,stop,148.744,148.506148,-23.785165232428085,23.785165232428085,-1.0,0.01,-1.863677652686126
611,BASE,35376,35377,35378,stop,148.346,148.10215,-24.384982705905145,24.384982705905145,-1.0,0.01,-1.9286918041502632
612,BASE,35424,35425,35436,stop,147.432,147.233222,-19.877776166771355,19.877776166771355,-1.0,0.01,-1.576854621303156
612,ADD1,35430,35431,35436,stop,147.576,147.383423,-19.257664682359632,19.257664682359632,-1.0,0.01,-1.5271965110447034
613,BASE,35454,35455,35460,stop,147.733,147.585448,-14.755160128729017,14.755160128729017,-1.0,0.02,-2.33429832327904
613,ADD1,35456,35457,35460,stop,147.858,147.712188,-14.581235008955673,14.581235008955673,-1.0,0.02,-2.3032556662767654
613,ADD2,35457,35458,35460,stop,147.971,147.824817,-14.6182896511732,14.6182896511732,-1.0,0.02,-2.309086930484569
614,BASE,35569,35570,35595,stop,147.033,147.701597,66.85970076131298,23.69278873170515,2.821943061174679,0.01,5.376820489048968
614,ADD1,35572,35573,35595,stop,147.216,147.701597,48.55970076131371,22.65417523453266,2.143521018028157,0.01,3.888084732627527
614,ADD2,35573,35574,35575,stop,147.359,147.131783,-22.72173414635006,22.72173414635006,-1.0,0.01,-1.8167059956739464
615,BASE,35604,35605,35605,stop,148.168,147.924355,-24.364520662007294,24.364520662007294,-1.0,0.01,-1.9361480797729647
616,BASE,35618,35619,35622,stop,148.361,148.195593,-16.540674702901015,16.540674702901015,-1.0,0.01,-1.3083029618851594
617,BASE,35668,35669,35717,time,147.913,149.71,179.70000000000255,14.10936997435499,12.736217161122216,0.02,28.683803025487805
617,ADD1,35670,35671,35719,time,148.066,149.847,178.10000000000343,14.673895539112891,12.13719966353055,0.02,28.368574323503342
617,ADD2,35672,35673,35721,time,148.271,149.786,151.50000000000148,15.254532378111207,9.931474544404223,0.02,24.05854329646638
618,BASE,35833,35834,35840,stop,147.521,147.326202,-19.47984616196834,19.47984616196834,-1.0,0.01,-1.546951853949811
618,ADD1,35835,35836,35839,stop,147.637,147.445776,-19.12241837435147,19.12241837435147,-1.0,0.01,-1.518062989098129
618,ADD2,35837,35838,35838,stop,147.791,147.598883,-19.211677067679034,19.211677067679034,-1.0,0.01,-1.5252982185978157
619,BASE,35856,35857,35905,time,149.715,152.6,288.50000000000193,30.728272416072855,9.388747798561495,0.01,22.562725257556586
619,ADD1,35858,35859,35907,time,149.879,152.412,253.30000000000155,29.54937774651114,8.572092521640608,0.01,19.796162519492064
619,ADD2,35859,35860,35868,stop,150.073,149.778541,-29.445850764619763,29.445850764619763,-1.0,0.01,-2.296875874603608
620,BASE,35934,35935,35937,stop,152.985,152.748669,-23.63311948712692,23.63311948712692,-1.0,0.01,-1.7937906388885283
621,BASE,36000,36001,36003,stop,152.474,152.288041,-18.595919587650656,18.595919587650656,-1.0,0.01,-1.4103859304989215
622,BASE,36096,36097,36099,stop,150.917,150.717512,-19.94884697680277,19.94884697680277,-1.0,0.01,-1.5414315371511784
623,BASE,36124,36125,36125,stop,151.086,150.868066,-21.79341984748646,21.79341984748646,-1.0,0.01,-1.6736120954059253
624,BASE,36168,36169,36204,stop,152.163,152.611436,44.843561336298876,18.351429478690306,2.443600450219491,0.01,3.413806763303758
624,ADD1,36170,36171,36204,stop,152.472,152.611436,13.943561336299126,18.87393664234196,0.738773346574557,0.01,1.0605066474043772
624,ADD2,36172,36173,36204,stop,152.423,152.611436,18.843561336299786,18.07854741099959,1.0423161168819755,0.01,1.4344113986747737
625,BASE,36216,36217,36217,stop,152.897,152.744585,-15.241488292042504,15.241488292042504,-1.0,0.02,-2.320922598346999
626,BASE,36282,36283,36288,stop,152.834,152.551735,-28.226518731668193,28.226518731668193,-1.0,0.01,-2.138969297825254
627,BASE,36291,36292,36292,stop,152.969,152.653543,-31.54572890716736,31.54572890716736,-1.0,0.01,-2.398334430311353
628,BASE,36360,36361,36362,stop,154.349,154.232212,-11.67880333133553,11.67880333133553,-1.0,0.02,-1.7417405621404964
629,BASE,36456,36457,36493,stop,153.862,154.043294,18.12940907879863,21.32979469573968,0.8499570360337186,0.01,1.3608812622658077
629,ADD1,36462,36463,36493,stop,154.038,154.043294,0.5294090787998584,19.502125111765167,0.02714622513012587,0.01,0.039712296590321036
629,ADD2,36463,36464,36493,stop,154.055,154.043294,-1.1705909211997323,19.55197331806744,-0.059870730291863766,0.01,-0.08786531231248247
630,BASE,36508,36509,36509,stop,154.75,154.588388,-16.161223237338618,16.161223237338618,-1.0,0.02,-2.418686470894215
631,BASE,36579,36580,36604,stop,154.726,154.953148,22.714767906396105,17.34578117573733,1.3095269493061936,0.01,1.7037765251603478
631,ADD1,36586,36587,36604,stop,154.852,154.953148,10.11476790639847,16.444418400928384,0.6150882116832682,0.02,1.515774373063126
631,ADD2,36588,36589,36604,stop,154.857,154.953148,9.614767906396082,15.834217906925119,0.6072145756053445,0.02,1.4399122103681716
632,BASE,36633,36634,36676,stop,155.963,157.183038,122.00376641598325,18.28746863151025,6.671440912591066,0.01,9.035320502034283
632,ADD1,36635,36636,36676,stop,156.117,157.183038,106.60376641598361,19.35858264655792,5.506796048156885,0.01,7.905972966684332
632,ADD2,36638,36639,36676,stop,156.632,157.183038,55.10376641598498,20.963850610235113,2.628513598979848,0.01,4.066924561961847
633,BASE,36792,36793,36794,stop,156.456,156.306896,-14.910429490083743,14.910429490083743,-1.0,0.02,-2.2117211767202494
634,BASE,36848,36849,36855,stop,156.001,155.831395,-16.960475957031917,16.960475957031917,-1.0,0.01,-1.2628603038438857
635,BASE,36945,36946,36994,time,155.484,156.77,128.60000000000298,16.056761387139318,8.009087069264497,0.02,19.266887012661762
635,ADD1,36947,36948,36950,stop,155.595,155.440383,-15.461697318502843,15.461697318502843,-1.0,0.02,-2.3160938753870983
635,ADD2,36949,36950,36950,stop,155.637,155.482835,-15.416463504220701,15.416463504220701,-1.0,0.02,-2.3052126823920687
636,BASE,37108,37109,37141,stop,155.145,155.51343,36.84297065141493,21.640764399495538,1.7024800959560267,0.01,2.785235685440799
636,ADD1,37110,37111,37141,stop,155.377,155.51343,13.642970651414998,21.607597875075157,0.6313969155799807,0.01,1.0270853578295627
636,ADD2,37111,37112,37141,stop,155.511,155.51343,0.24297065141354324,21.564198026857184,0.011267316832786214,0.01,0.018291777560569083
637,BASE,37155,37156,37189,stop,155.882,157.269233,138.72329617267383,19.7591739619412,7.020703215623961,0.01,10.418824589845427
637,ADD1,37158,37159,37189,stop,156.019,157.269233,125.02329617267378,23.476095187459123,5.3255575586292965,0.01,9.347232742654812
637,ADD2,37159,37160,37189,stop,156.741,157.269233,52.82329617267294,27.306374102639097,1.9344676072378169,0.01,3.9418456167954137
638,BASE,37272,37273,37273,stop,156.414,156.293215,-12.078541238196294,12.078541238196294,-1.0,0.02,-1.8216778283510744
