entry_i,exit_i,exit_px,reason,sig_i,entry_fill,gross_pips,net_pips,r_mult,stop_pips
1090,1138,102.356,time,1089,106.93,458.8000000000008,457.40000000000083,25.191010881915684,18.157270549565865
1202,1204,103.96704140571077,stop,1201,103.473,-48.00414057107787,-49.40414057107787,-1.0102240831586422,48.90414057107725
1441,1489,107.285,time,1440,110.733,346.20000000000033,344.80000000000035,12.556330214796668,27.460252645608197
1537,1538,107.77887986499869,stop,1536,107.476,-28.8879864998691,-30.2879864998691,-1.0167852902713934,29.787986499868463
1656,1657,108.82624737306527,stop,1655,108.658,-15.424737306527447,-16.824737306527446,-1.0306283642187655,16.324737306527453
1695,1743,107.59899999999999,time,1694,108.509,92.40000000000066,91.00000000000065,6.488518845850924,14.024772395966838
1762,1783,107.3032583535871,stop,1761,107.436,14.674164641290588,13.274164641290588,1.1826039567497404,11.224522432491431
1875,1885,107.67875699631045,stop,1874,107.572,-9.275699631045597,-10.675699631045598,-0.798480781949051,13.370014498015541
1932,1933,107.63143725992202,stop,1931,107.52300000000001,-9.443725992201735,-10.843725992201735,-1.048338480773507,10.34372599220129
1972,1982,107.34063127414133,stop,1971,107.34,1.3368725858668995,-0.06312741413310052,-0.006222301984017753,10.145347219605535
