entry_i,exit_i,exit_px,reason,sig_i,entry_fill,gross_pips,net_pips,r_mult,stop_pips
23946,23991,151.62594772027265,stop,23945,151.08399999999997,55.094772027266,54.194772027266005,4.086014265244574,13.263480866487404
24157,24170,149.11281535142342,stop,24156,148.74499999999998,37.68153514234314,36.78153514234314,1.343870539684783,27.36985003850935
24306,24312,147.88520086252106,stop,24305,148.218,-32.37991374789431,-33.279913747894305,-1.0000000000000722,33.279913747891904
24587,24600,142.54351122844804,stop,24586,142.73,-17.748877155196396,-18.648877155196395,-0.6955802422193236,26.81053316824403
24607,24615,143.7234661184818,stop,24606,143.646,8.646611848180896,7.746611848180896,0.20589313853436716,37.62442936818825
24736,24736,142.48319034593848,stop,24735,142.60799999999998,-11.580965406150767,-12.480965406150768,-1.0000000000000924,12.480965406149616
24751,24752,142.52902846138622,stop,24750,142.672,-13.397153861379252,-14.297153861379252,-1.0000000000001406,14.297153861377243
24803,24804,141.46780865108133,stop,24802,141.70999999999998,-23.31913489186661,-24.21913489186661,-1.000000000000086,24.21913489186453
24898,24926,145.1192670759197,stop,24897,143.874,125.42670759196994,124.52670759196994,4.328961680863493,28.765952847873375
25023,25027,145.60859484898634,stop,25022,145.91099999999997,-29.340515101364417,-30.240515101364416,-1.0000000000000446,30.24051510136307
25068,25116,147.733,time,25067,145.67899999999997,206.30000000000166,205.40000000000165,9.903502793996513,20.740136522656897
25157,25160,148.16803987336507,stop,25156,148.368,-19.09601266349341,-19.99601266349341,-1.0000000000000415,19.99601266349258
25216,25224,148.17369733442146,stop,25215,148.492,-30.930266557854225,-31.830266557854223,-1.000000000000058,31.830266557852383
25289,25303,147.85155236257947,stop,25288,147.956,-9.54476374205342,-10.44476374205342,-0.4529839171351649,23.057692220310834
25429,25430,148.4264138798694,stop,25428,148.63699999999997,-20.15861201305995,-21.05861201305995,-1.0000000000000595,21.058612013058696
25568,25571,149.47628463582902,stop,25567,149.59699999999998,-11.171536417097627,-12.071536417097628,-1.0000000000000533,12.071536417096985
25684,25690,150.23186114555733,stop,25683,150.327,-8.613885444268021,-9.513885444268022,-1.0000000000000793,9.513885444267267
25731,25732,150.28781776306295,stop,25730,150.41299999999998,-11.618223693704977,-12.518223693704977,-1.0000000000001599,12.518223693702977
25794,25798,150.66415357066046,stop,25793,150.777,-10.38464293395407,-11.28464293395407,-1.0000000000002254,11.284642933951526
